total_pnl_bps,ann_return_pct,sharpe,max_dd_bps,win_rate,n_trades,time_in_mkt_pct,n_bars,pnl_per_trade,T_open,T_close,T_flip,fee_rt,max_hold
-13521.01520412421,-475.6408850217978,-37.207890352752145,13516.450372748135,0.39266304347826086,1584,17.73351538029074,12451,-8.535994447048113,1.0,0.5,1.5,10.0,5
-13455.554062776326,-473.3380997105478,-36.974023498407426,13450.98923140025,0.3935018050541516,1582,17.797767247610633,12451,-8.50540711932764,1.0,0.5,1.5,10.0,10
-13455.554062776326,-473.3380997105478,-36.974023498407426,13450.98923140025,0.3935018050541516,1582,17.797767247610633,12451,-8.50540711932764,1.0,0.5,1.5,10.0,20
-13455.554062776326,-473.3380997105478,-36.974023498407426,13450.98923140025,0.3935018050541516,1582,17.797767247610633,12451,-8.50540711932764,1.0,0.5,1.5,10.0,30
-147.34005559751535,-5.183113352478654,-0.4321224039014311,896.6529306031124,0.49542857142857144,354,14.05509597622681,12451,-0.4162148463206648,1.5,-2.0,2.25,3.6,5
-300.90686083346344,-10.58527066460983,-0.7104944896528032,1158.437864180597,0.49982764563943466,300,23.299333386876555,12451,-1.0030228694448782,1.5,-2.0,2.25,3.6,10
-856.0769290797526,-30.114986341412873,-1.6872762095153275,1484.468480230135,0.4970917225950783,239,35.90073086499076,12451,-3.581911837153777,1.5,-2.0,2.25,3.6,20
-1324.5857850036934,-46.596142786251534,-2.4500076309275327,2337.1011615078255,0.49248052183366553,206,44.32575696731186,12451,-6.430028082542202,1.5,-2.0,2.25,3.6,30
-288.9400555975153,-10.164303618320753,-0.8470585585754875,988.4529306031181,0.4942857142857143,354,14.05509597622681,12451,-0.8162148463206648,1.5,-2.0,2.25,4.0,5
-420.9068608334637,-14.806618347526875,-0.9935676838801082,1205.0317171177012,0.49948293691830403,300,23.299333386876555,12451,-1.403022869444879,1.5,-2.0,2.25,4.0,10
-951.6769290797529,-33.47799332880345,-1.875289211678765,1550.4684802301344,0.4968680089485459,239,35.90073086499076,12451,-3.9819118371537776,1.5,-2.0,2.25,4.0,20
-1406.9857850036933,-49.494801528521215,-2.6020222243994997,2397.1011615078314,0.4922993295886936,206,44.32575696731186,12451,-6.8300280825422,1.5,-2.0,2.25,4.0,30
-713.7400555975155,-25.107874415847064,-2.088977434143607,1263.8529306031248,0.49142857142857144,354,14.05509597622681,12451,-2.0162148463206653,1.5,-2.0,2.25,5.2,5
-780.9068608334637,-27.470661396277983,-1.8414552015691645,1389.8977717122216,0.49741468459152016,300,23.299333386876555,12451,-2.603022869444879,1.5,-2.0,2.25,5.2,10
-1238.4769290797526,-43.56701429097516,-2.438515123054838,1748.4684802301356,0.4955257270693512,239,35.90073086499076,12451,-5.181911837153777,1.5,-2.0,2.25,5.2,20
-1654.1857850036936,-58.19077775533032,-3.0574624315408676,2577.101161507826,0.491393368363834,206,44.32575696731186,12451,-8.030028082542202,1.5,-2.0,2.25,5.2,30
-926.1400555975151,-32.5796598146102,-2.7078127959363485,1401.5529306031126,0.4897142857142857,354,14.05509597622681,12451,-2.616214846320664,1.5,-2.0,2.25,5.8,5
-960.9068608334634,-33.802682920653524,-2.2644541082212815,1482.8977717122152,0.49672526714925885,300,23.299333386876555,12451,-3.203022869444878,1.5,-2.0,2.25,5.8,10
-1381.876929079753,-48.611524772061024,-2.7195951151292586,1847.4684802301344,0.49530201342281877,239,35.90073086499076,12451,-5.781911837153778,1.5,-2.0,2.25,5.8,20
-1777.785785003693,-62.53876586873485,-3.284793491867275,2670.5715361725042,0.4912121761188621,206,44.32575696731186,12451,-8.6300280825422,1.5,-2.0,2.25,5.8,30
-1103.1400555975151,-38.806147646912834,-3.2221654073575423,1516.3029306031153,0.48914285714285716,354,14.05509597622681,12451,-3.116214846320664,1.5,-2.0,2.25,6.3,5
-1110.9068608334633,-39.079367524299805,-2.616368826083289,1560.3977717122193,0.4963805584281282,300,23.299333386876555,12451,-3.7030228694448777,1.5,-2.0,2.25,6.3,10
-1501.376929079753,-52.81528350629924,-2.953517064258984,1931.181128607332,0.49507829977628637,239,35.90073086499076,12451,-6.281911837153778,1.5,-2.0,2.25,6.3,20
-1880.785785003693,-66.16208929657196,-3.4740117029960342,2749.0715361725056,0.4908497916289183,206,44.32575696731186,12451,-9.1300280825422,1.5,-2.0,2.25,6.3,30
-1350.9400555975153,-47.523230612136516,-3.939900022576173,1676.9529306031181,0.48628571428571427,354,14.05509597622681,12451,-3.8162148463206647,1.5,-2.0,2.25,7.0,5
-1320.9068608334637,-46.466725969404635,-3.1080350327962147,1679.2567894900567,0.494657014822475,300,23.299333386876555,12451,-4.403022869444879,1.5,-2.0,2.25,7.0,10
-1668.6769290797529,-58.70054573423273,-3.2804849015371396,2058.5811286073294,0.49395973154362416,239,35.90073086499076,12451,-6.981911837153778,1.5,-2.0,2.25,7.0,20
-2024.9857850036933,-71.23474209554395,-3.738543471450483,2858.9715361724957,0.49030621489400256,206,44.32575696731186,12451,-9.830028082542201,1.5,-2.0,2.25,7.0,30
-2058.9400555975153,-72.42918194134703,-5.971998275753652,2211.7004716582014,0.48228571428571426,354,14.05509597622681,12451,-5.816214846320665,1.5,-2.0,2.25,9.0,5
-1920.9068608334637,-67.57346438398982,-4.5049065672039,2149.0980404852307,0.4922440537745605,300,23.299333386876555,12451,-6.403022869444879,1.5,-2.0,2.25,9.0,10
-2146.676929079753,-75.5155806711856,-4.210783565292523,2422.5811286073294,0.49261744966442955,239,35.90073086499076,12451,-8.981911837153778,1.5,-2.0,2.25,9.0,20
-2436.9857850036933,-85.72803580689244,-4.4915944894564275,3172.9715361724957,0.48940025366914297,206,44.32575696731186,12451,-11.830028082542201,1.5,-2.0,2.25,9.0,30
-2412.9400555975153,-84.88215760595227,-6.975626114301863,2532.2004716582014,0.48114285714285715,354,14.05509597622681,12451,-6.816214846320665,1.5,-2.0,2.25,10.0,5
-2220.9068608334637,-78.12683359128239,-5.198101619855696,2401.918760859815,0.49155463633229923,300,23.299333386876555,12451,-7.403022869444879,1.5,-2.0,2.25,10.0,10
-2385.676929079753,-83.92309813966202,-4.673431883730304,2613.2005886387196,0.49217002237136465,239,35.90073086499076,12451,-9.981911837153778,1.5,-2.0,2.25,10.0,20
-2642.9857850036933,-92.97468266256668,-4.866367332703354,3329.9715361724957,0.4890378691791991,206,44.32575696731186,12451,-12.830028082542201,1.5,-2.0,2.25,10.0,30
-363.1636747933341,-12.775334475903971,-1.1122468228202675,947.2043435517135,0.4987146529562982,363,12.49698819371938,12451,-1.0004508947474768,1.5,-1.0,2.25,3.6,5
-525.2707599635817,-18.477920878969464,-1.371201757174803,1261.888450496985,0.5032537960954447,329,18.512569271544454,12451,-1.596567659463774,1.5,-1.0,2.25,3.6,10
-943.5669495895155,-33.1927013027233,-2.2071063505355464,1614.182332939222,0.4965607599082869,307,24.52011886595454,12451,-3.073507979118943,1.5,-1.0,2.25,3.6,20
-740.637956130074,-26.05408599991747,-1.6922192407978724,1535.4373123112487,0.4975786924939467,292,26.536021203116217,12451,-2.5364313566098424,1.5,-1.0,2.25,3.6,30
-508.3636747933342,-17.883165172233586,-1.5561344073863894,1006.931958267407,0.4974293059125964,363,12.49698819371938,12451,-1.4004508947474772,1.5,-1.0,2.25,4.0,5
-656.8707599635818,-23.107332171235146,-1.714029964963628,1358.4884504969814,0.5023861171366595,329,18.512569271544454,12451,-1.9965676594637745,1.5,-1.0,2.25,4.0,10
-1066.3669495895156,-37.51254709824174,-2.493493698488472,1683.847974216158,0.4959056665574844,307,24.52011886595454,12451,-3.4735079791189434,1.5,-1.0,2.25,4.0,20
-857.4379561300739,-30.162864411290048,-1.958436836703577,1599.388701362128,0.49727602905569007,292,26.536021203116217,12451,-2.936431356609842,1.5,-1.0,2.25,4.0,30
-943.9636747933345,-33.20665726122243,-2.8837582917273648,1245.371983236766,0.49421593830334193,363,12.49698819371938,12451,-2.600450894747478,1.5,-1.0,2.25,5.2,5
-1051.6707599635822,-36.99556604803221,-2.7400014671173367,1648.2884504969838,0.5002169197396963,329,18.512569271544454,12451,-3.1965676594637755,1.5,-1.0,2.25,5.2,10
-1434.766949589516,-50.47208448479705,-3.350722956597813,1953.2479742161581,0.49426793318047824,307,24.52011886595454,12451,-4.673507979118944,1.5,-1.0,2.25,5.2,20
-1207.8379561300742,-42.4891996454078,-2.755462744750152,1803.9887013621317,0.4960653753026634,292,26.536021203116217,12451,-4.136431356609843,1.5,-1.0,2.25,5.2,30
-1161.7636747933338,-40.868403305716825,-3.544708303818629,1435.3796023286336,0.4922879177377892,363,12.49698819371938,12451,-3.200450894747476,1.5,-1.0,2.25,5.8,5
-1249.0707599635816,-43.93968298643071,-3.25126536252535,1793.188450496981,0.49891540130151846,329,18.512569271544454,12451,-3.796567659463774,1.5,-1.0,2.25,5.8,10
-1618.9669495895155,-56.95185317807467,-3.778054901924086,2087.947974216161,0.49295774647887325,307,24.52011886595454,12451,-5.273507979118943,1.5,-1.0,2.25,5.8,20
-1383.0379561300736,-48.65236726246665,-3.1528934759495697,1906.288701362126,0.4948547215496368,292,26.536021203116217,12451,-4.736431356609841,1.5,-1.0,2.25,5.8,30
-1343.263674793334,-47.25319167612885,-4.093733775589305,1597.3796023286366,0.4916452442159383,363,12.49698819371938,12451,-3.7004508947474766,1.5,-1.0,2.25,6.3,5
-1413.5707599635814,-49.72644710176281,-3.6762798161366166,1913.938450496983,0.49848156182212583,329,18.512569271544454,12451,-4.296567659463773,1.5,-1.0,2.25,6.3,10
-1772.466949589515,-62.35166042247271,-4.133408743126107,2200.1979742161666,0.492630199803472,307,24.52011886595454,12451,-5.773507979118942,1.5,-1.0,2.25,6.3,20
-1529.0379561300738,-53.788340276682376,-3.483446591711489,1992.1422196693384,0.49455205811138014,292,26.536021203116217,12451,-5.236431356609842,1.5,-1.0,2.25,6.3,30
-1597.3636747933342,-56.19189539470568,-4.859311329491503,1824.1796023286297,0.4884318766066838,363,12.49698819371938,12451,-4.400450894747477,1.5,-1.0,2.25,7.0,5
-1643.8707599635818,-57.82791686322777,-4.269523319086896,2082.9884504969814,0.4963123644251627,329,18.512569271544454,12451,-4.996567659463775,1.5,-1.0,2.25,7.0,10
-1987.3669495895156,-69.91139056462997,-4.629628129002104,2357.347974216158,0.491320013101867,307,24.52011886595454,12451,-6.473507979118943,1.5,-1.0,2.25,7.0,20
-1733.4379561300739,-60.978702496584404,-3.9451409765805288,2128.8740886840387,0.4933414043583535,292,26.536021203116217,12451,-5.936431356609842,1.5,-1.0,2.25,7.0,30
-2323.363674793334,-81.73104887635374,-7.023040374914896,2478.482787314744,0.4839331619537275,363,12.49698819371938,12451,-6.400450894747477,1.5,-1.0,2.25,9.0,5
-2301.870759963582,-80.97497332455617,-5.950965878897632,2576.83508120809,0.4928416485900217,329,18.512569271544454,12451,-6.996567659463775,1.5,-1.0,2.25,9.0,10
-2601.3669495895156,-91.51061954222214,-6.037839943881403,2849.934728702123,0.4883720930232558,307,24.52011886595454,12451,-8.473507979118944,1.5,-1.0,2.25,9.0,20
-2317.437956130074,-81.52259455344732,-5.25616252657446,2599.213853979425,0.49061743341404357,292,26.536021203116217,12451,-7.936431356609842,1.5,-1.0,2.25,9.0,30
-2686.363674793334,-94.50062561717777,-8.089337898606937,2807.982787314744,0.48264781491002573,363,12.49698819371938,12451,-7.400450894747477,1.5,-1.0,2.25,10.0,5
-2630.870759963582,-92.54850155522037,-6.782851524507476,2853.33508120809,0.49197396963123646,329,18.512569271544454,12451,-7.996567659463775,1.5,-1.0,2.25,10.0,10
-2908.3669495895156,-102.31023403101823,-6.735789600329275,3108.434728702123,0.4877169996724533,307,24.52011886595454,12451,-9.473507979118944,1.5,-1.0,2.25,10.0,20
-2609.437956130074,-91.79454058187876,-5.906442661800713,2844.713853979425,0.49001210653753025,292,26.536021203116217,12451,-8.936431356609843,1.5,-1.0,2.25,10.0,30
-532.5317060064174,-18.733345693583715,-1.8809950501111432,967.5814798779212,0.5028790786948176,394,8.368805718416192,12451,-1.3516033147371,1.5,-0.3,2.25,3.6,5
-713.4759254648931,-25.098582873152615,-2.390225049945404,1158.4393272976715,0.49830508474576274,388,9.477150429684363,12451,-1.8388554780023016,1.5,-0.3,2.25,3.6,10
-586.3897408678777,-20.627958115824466,-1.9547486081555885,1099.0375694851743,0.5016778523489933,387,9.573528230664204,12451,-1.5152189686508466,1.5,-0.3,2.25,3.6,20
-586.3897408678777,-20.627958115824466,-1.9547486081555885,1099.0375694851743,0.5016778523489933,387,9.573528230664204,12451,-1.5152189686508466,1.5,-0.3,2.25,3.6,30
-690.1317060064175,-24.277382317148096,-2.435776820114738,1045.3814798779204,0.5009596928982726,394,8.368805718416192,12451,-1.7516033147371004,1.5,-0.3,2.25,4.0,5
-868.6759254648932,-30.55819254305865,-2.9081543899371534,1232.8997094760998,0.4966101694915254,388,9.477150429684363,12451,-2.2388554780023022,1.5,-0.3,2.25,4.0,10
-741.1897408678778,-26.073496626787453,-2.469073753632207,1173.0979516635998,0.5,387,9.573528230664204,12451,-1.9152189686508472,1.5,-0.3,2.25,4.0,20
-741.1897408678778,-26.073496626787453,-2.469073753632207,1173.0979516635998,0.5,387,9.573528230664204,12451,-1.9152189686508472,1.5,-0.3,2.25,4.0,30
-1162.9317060064177,-40.90949218784122,-4.092414596708414,1375.6415846716218,0.4942418426103647,394,8.368805718416192,12451,-2.951603314737101,1.5,-0.3,2.25,5.2,5
-1334.2759254648934,-46.937021552776756,-4.455173271841553,1500.9864843085,0.4906779661016949,388,9.477150429684363,12451,-3.4388554780023024,1.5,-0.3,2.25,5.2,10
-1205.5897408678777,-42.410112159676366,-4.005587266501633,1400.4979516635954,0.4941275167785235,387,9.573528230664204,12451,-3.1152189686508467,1.5,-0.3,2.25,5.2,20
-1205.5897408678777,-42.410112159676366,-4.005587266501633,1400.4979516635954,0.4941275167785235,387,9.573528230664204,12451,-3.1152189686508467,1.5,-0.3,2.25,5.2,30
-1399.331706006417,-49.22554712318775,-4.915365048174281,1590.1415846716388,0.491362763915547,394,8.368805718416192,12451,-3.551603314737099,1.5,-0.3,2.25,5.8,5
-1567.075925464893,-55.126436057635786,-5.224012422620601,1711.886484308519,0.488135593220339,388,9.477150429684363,12451,-4.038855478002302,1.5,-0.3,2.25,5.8,10
-1437.7897408678778,-50.57841992612083,-4.769361723773371,1582.600299711497,0.49161073825503354,387,9.573528230664204,12451,-3.7152189686508468,1.5,-0.3,2.25,5.8,20
-1437.7897408678778,-50.57841992612083,-4.769361723773371,1582.600299711497,0.49161073825503354,387,9.573528230664204,12451,-3.7152189686508468,1.5,-0.3,2.25,5.8,30
-1596.331706006417,-56.15559290264323,-5.597887399799695,1768.891584671644,0.4875239923224568,394,8.368805718416192,12451,-4.0516033147371,1.5,-0.3,2.25,6.3,5
-1761.075925464893,-61.95094814501832,-5.861884877439211,1887.6364843085225,0.4847457627118644,388,9.477150429684363,12451,-4.538855478002302,1.5,-0.3,2.25,6.3,10
-1631.2897408678778,-57.38534306482455,-5.403116996262811,1757.8502997115047,0.48825503355704697,387,9.573528230664204,12451,-4.215218968650847,1.5,-0.3,2.25,6.3,20
-1631.2897408678778,-57.38534306482455,-5.403116996262811,1757.8502997115047,0.48825503355704697,387,9.573528230664204,12451,-4.215218968650847,1.5,-0.3,2.25,6.3,30
-1872.1317060064175,-65.85765699388088,-6.54780628697022,2019.1415846716263,0.4817658349328215,394,8.368805718416192,12451,-4.751603314737101,1.5,-0.3,2.25,7.0,5
-2032.6759254648932,-71.50526506735389,-6.750069484586201,2133.686484308506,0.47966101694915253,388,9.477150429684363,12451,-5.238855478002302,1.5,-0.3,2.25,7.0,10
-1902.1897408678778,-66.91503545900976,-6.285703994470966,2003.2002997114905,0.48322147651006714,387,9.573528230664204,12451,-4.915218968650847,1.5,-0.3,2.25,7.0,20
-1902.1897408678778,-66.91503545900976,-6.285703994470966,2003.2002997114905,0.48322147651006714,387,9.573528230664204,12451,-4.915218968650847,1.5,-0.3,2.25,7.0,30
-2660.1317060064175,-93.57784011170274,-9.219077760581426,2736.5890705953934,0.4750479846449136,394,8.368805718416192,12451,-6.751603314737101,1.5,-0.3,2.25,9.0,5
-2808.675925464893,-98.80331341688404,-9.250989744115417,2839.133970232273,0.47372881355932206,388,9.477150429684363,12451,-7.238855478002302,1.5,-0.3,2.25,9.0,10
-2676.189740867878,-94.14272801382465,-8.77178855482149,2706.6477856352576,0.4773489932885906,387,9.573528230664204,12451,-6.915218968650847,1.5,-0.3,2.25,9.0,20
-2676.189740867878,-94.14272801382465,-8.77178855482149,2706.6477856352576,0.4773489932885906,387,9.573528230664204,12451,-6.915218968650847,1.5,-0.3,2.25,9.0,30
-3054.1317060064175,-107.43793167061368,-10.526932755813625,3102.8979221652844,0.4731285988483685,394,8.368805718416192,12451,-7.751603314737101,1.5,-0.3,2.25,10.0,5
-3196.675925464893,-112.45233759164913,-10.477623776265952,3223.7862391486415,0.47203389830508474,388,9.477150429684363,12451,-8.238855478002302,1.5,-0.3,2.25,10.0,10
-3063.189740867878,-107.75657429123207,-9.99169624502283,3090.300054551626,0.47567114093959734,387,9.573528230664204,12451,-7.915218968650847,1.5,-0.3,2.25,10.0,20
-3063.189740867878,-107.75657429123207,-9.99169624502283,3090.300054551626,0.47567114093959734,387,9.573528230664204,12451,-7.915218968650847,1.5,-0.3,2.25,10.0,30
-524.3392902515478,-18.445153733047785,-1.9703789294124132,894.1983094501686,0.5006002400960384,405,6.690225684683961,12451,-1.2946649142013527,1.5,0.0,2.25,3.6,5
-516.8473921112366,-18.181604509254004,-1.8978736057127594,930.7275099086958,0.5057603686635944,404,6.971327604208498,12451,-1.2793252279981102,1.5,0.0,2.25,3.6,10
-516.8473921112366,-18.181604509254004,-1.8978736057127594,930.7275099086958,0.5057603686635944,404,6.971327604208498,12451,-1.2793252279981102,1.5,0.0,2.25,3.6,20
-516.8473921112366,-18.181604509254004,-1.8978736057127594,930.7275099086958,0.5057603686635944,404,6.971327604208498,12451,-1.2793252279981102,1.5,0.0,2.25,3.6,30
-686.3392902515479,-24.143973104985786,-2.576759441751041,967.9983094501658,0.49819927971188477,405,6.690225684683961,12451,-1.694664914201353,1.5,0.0,2.25,4.0,5
-678.4473921112367,-23.866352722248955,-2.4890197569897703,1004.1275099086924,0.5034562211981567,404,6.971327604208498,12451,-1.6793252279981106,1.5,0.0,2.25,4.0,10
-678.4473921112367,-23.866352722248955,-2.4890197569897703,1004.1275099086924,0.5034562211981567,404,6.971327604208498,12451,-1.6793252279981106,1.5,0.0,2.25,4.0,20
-678.4473921112367,-23.866352722248955,-2.4890197569897703,1004.1275099086924,0.5034562211981567,404,6.971327604208498,12451,-1.6793252279981106,1.5,0.0,2.25,4.0,30
-1172.3392902515482,-41.24043122079979,-4.386011981050226,1372.2295355401566,0.4897959183673469,405,6.690225684683961,12451,-2.8946649142013534,1.5,0.0,2.25,5.2,5
-1163.2473921112369,-40.92059736123378,-4.2531261810209395,1376.5607893697554,0.49539170506912444,404,6.971327604208498,12451,-2.879325227998111,1.5,0.0,2.25,5.2,10
-1163.2473921112369,-40.92059736123378,-4.2531261810209395,1376.5607893697554,0.49539170506912444,404,6.971327604208498,12451,-2.879325227998111,1.5,0.0,2.25,5.2,20
-1163.2473921112369,-40.92059736123378,-4.2531261810209395,1376.5607893697554,0.49539170506912444,404,6.971327604208498,12451,-2.879325227998111,1.5,0.0,2.25,5.2,30
-1415.3392902515477,-49.788660278706764,-5.283781490653055,1592.729535540168,0.48619447779111646,405,6.690225684683961,12451,-3.494664914201352,1.5,0.0,2.25,5.8,5
-1405.6473921112365,-49.44771968072617,-5.128723462152324,1596.4607893697644,0.49193548387096775,404,6.971327604208498,12451,-3.4793252279981104,1.5,0.0,2.25,5.8,10
-1405.6473921112365,-49.44771968072617,-5.128723462152324,1596.4607893697644,0.49193548387096775,404,6.971327604208498,12451,-3.4793252279981104,1.5,0.0,2.25,5.8,20
-1405.6473921112365,-49.44771968072617,-5.128723462152324,1596.4607893697644,0.49193548387096775,404,6.971327604208498,12451,-3.4793252279981104,1.5,0.0,2.25,5.8,30
-1617.8392902515477,-56.91218449362926,-6.027762788639619,1776.4795355401718,0.48139255702280914,405,6.690225684683961,12451,-3.994664914201352,1.5,0.0,2.25,6.3,5
-1607.6473921112365,-56.55365494696986,-5.8544765821446285,1779.7107893697685,0.4873271889400922,404,6.971327604208498,12451,-3.9793252279981104,1.5,0.0,2.25,6.3,10
-1607.6473921112365,-56.55365494696986,-5.8544765821446285,1779.7107893697685,0.4873271889400922,404,6.971327604208498,12451,-3.9793252279981104,1.5,0.0,2.25,6.3,20
-1607.6473921112365,-56.55365494696986,-5.8544765821446285,1779.7107893697685,0.4873271889400922,404,6.971327604208498,12451,-3.9793252279981104,1.5,0.0,2.25,6.3,30
-1901.339290251548,-66.88511839452077,-7.062216487716414,2033.7295355401584,0.47418967587034816,405,6.690225684683961,12451,-4.694664914201353,1.5,0.0,2.25,7.0,5
-1890.4473921112367,-66.501964319711,-6.8638407401895,2036.2607893697568,0.4804147465437788,404,6.971327604208498,12451,-4.679325227998111,1.5,0.0,2.25,7.0,10
-1890.4473921112367,-66.501964319711,-6.8638407401895,2036.2607893697568,0.4804147465437788,404,6.971327604208498,12451,-4.679325227998111,1.5,0.0,2.25,7.0,20
-1890.4473921112367,-66.501964319711,-6.8638407401895,2036.2607893697568,0.4804147465437788,404,6.971327604208498,12451,-4.679325227998111,1.5,0.0,2.25,7.0,30
-2711.339290251548,-95.37921525421076,-9.96379868415801,2771.1770214639255,0.4657863145258103,405,6.690225684683961,12451,-6.694664914201353,1.5,0.0,2.25,9.0,5
-2698.4473921112367,-94.92570538468571,-9.697021850010916,2771.708275293524,0.47235023041474655,404,6.971327604208498,12451,-6.679325227998111,1.5,0.0,2.25,9.0,10
-2698.4473921112367,-94.92570538468571,-9.697021850010916,2771.708275293524,0.47235023041474655,404,6.971327604208498,12451,-6.679325227998111,1.5,0.0,2.25,9.0,20
-2698.4473921112367,-94.92570538468571,-9.697021850010916,2771.708275293524,0.47235023041474655,404,6.971327604208498,12451,-6.679325227998111,1.5,0.0,2.25,9.0,30
-3116.339290251548,-109.62626368405574,-11.379726466238983,3141.1770214639255,0.46338535414165666,405,6.690225684683961,12451,-7.694664914201353,1.5,0.0,2.25,10.0,5
-3102.4473921112367,-109.13757591717305,-11.080865366441953,3140.708275293524,0.4700460829493088,404,6.971327604208498,12451,-7.679325227998111,1.5,0.0,2.25,10.0,10
-3102.4473921112367,-109.13757591717305,-11.080865366441953,3140.708275293524,0.4700460829493088,404,6.971327604208498,12451,-7.679325227998111,1.5,0.0,2.25,10.0,20
-3102.4473921112367,-109.13757591717305,-11.080865366441953,3140.708275293524,0.4700460829493088,404,6.971327604208498,12451,-7.679325227998111,1.5,0.0,2.25,10.0,30
-797.6983352582319,-28.061350160075943,-3.49804195413749,1055.0611191551461,0.48519736842105265,420,4.883141916311943,12451,-1.8992817506148378,1.5,0.5,2.25,3.6,5
-785.8287769238813,-27.643804055309616,-3.4453114281793438,1043.1915608207958,0.48688524590163934,420,4.899204883141916,12451,-1.8710208974378126,1.5,0.5,2.25,3.6,10
-785.8287769238813,-27.643804055309616,-3.4453114281793438,1043.1915608207958,0.48688524590163934,420,4.899204883141916,12451,-1.8710208974378126,1.5,0.5,2.25,3.6,20
-785.8287769238813,-27.643804055309616,-3.4453114281793438,1043.1915608207958,0.48688524590163934,420,4.899204883141916,12451,-1.8710208974378126,1.5,0.5,2.25,3.6,30
-965.698335258232,-33.971236916159796,-4.230026438008953,1207.261119155155,0.4819078947368421,420,4.883141916311943,12451,-2.299281750614838,1.5,0.5,2.25,4.0,5
-953.8287769238814,-33.553690811393466,-4.17720760368932,1195.3915608208044,0.48360655737704916,420,4.899204883141916,12451,-2.271020897437813,1.5,0.5,2.25,4.0,10
-953.8287769238814,-33.553690811393466,-4.17720760368932,1195.3915608208044,0.48360655737704916,420,4.899204883141916,12451,-2.271020897437813,1.5,0.5,2.25,4.0,20
-953.8287769238814,-33.553690811393466,-4.17720760368932,1195.3915608208044,0.48360655737704916,420,4.899204883141916,12451,-2.271020897437813,1.5,0.5,2.25,4.0,30
-1469.6983352582322,-51.70089718441135,-6.409702988068028,1663.8611191551422,0.47039473684210525,420,4.883141916311943,12451,-3.4992817506148386,1.5,0.5,2.25,5.2,5
-1457.8287769238818,-51.28335107964504,-6.356673129994278,1651.9915608207918,0.4721311475409836,420,4.899204883141916,12451,-3.471020897437814,1.5,0.5,2.25,5.2,10
-1457.8287769238818,-51.28335107964504,-6.356673129994278,1651.9915608207918,0.4721311475409836,420,4.899204883141916,12451,-3.471020897437814,1.5,0.5,2.25,5.2,20
-1457.8287769238818,-51.28335107964504,-6.356673129994278,1651.9915608207918,0.4721311475409836,420,4.899204883141916,12451,-3.471020897437814,1.5,0.5,2.25,5.2,30
-1721.6983352582317,-60.565727318537114,-7.488219949148006,1892.1611191551706,0.4654605263157895,420,4.883141916311943,12451,-4.099281750614837,1.5,0.5,2.25,5.8,5
-1709.8287769238812,-60.148181213770776,-7.435115558253912,1880.2915608208198,0.4672131147540984,420,4.899204883141916,12451,-4.071020897437812,1.5,0.5,2.25,5.8,10
-1709.8287769238812,-60.148181213770776,-7.435115558253912,1880.2915608208198,0.4672131147540984,420,4.899204883141916,12451,-4.071020897437812,1.5,0.5,2.25,5.8,20
-1709.8287769238812,-60.148181213770776,-7.435115558253912,1880.2915608208198,0.4672131147540984,420,4.899204883141916,12451,-4.071020897437812,1.5,0.5,2.25,5.8,30
-1931.698335258232,-67.95308576364192,-8.380112239787417,2082.4111191551756,0.4588815789473684,420,4.883141916311943,12451,-4.599281750614838,1.5,0.5,2.25,6.3,5
-1919.8287769238814,-67.53553965887559,-8.326961775064392,2070.541560820825,0.460655737704918,420,4.899204883141916,12451,-4.571020897437813,1.5,0.5,2.25,6.3,10
-1919.8287769238814,-67.53553965887559,-8.326961775064392,2070.541560820825,0.460655737704918,420,4.899204883141916,12451,-4.571020897437813,1.5,0.5,2.25,6.3,20
-1919.8287769238814,-67.53553965887559,-8.326961775064392,2070.541560820825,0.460655737704918,420,4.899204883141916,12451,-4.571020897437813,1.5,0.5,2.25,6.3,30
-2225.698335258232,-78.29538758678865,-9.617014737233216,2348.761119155155,0.44901315789473684,420,4.883141916311943,12451,-5.299281750614838,1.5,0.5,2.25,7.0,5
-2213.8287769238814,-77.87784148202233,-9.563824449323484,2336.8915608208044,0.45081967213114754,420,4.899204883141916,12451,-5.271020897437813,1.5,0.5,2.25,7.0,10
-2213.8287769238814,-77.87784148202233,-9.563824449323484,2336.8915608208044,0.45081967213114754,420,4.899204883141916,12451,-5.271020897437813,1.5,0.5,2.25,7.0,20
-2213.8287769238814,-77.87784148202233,-9.563824449323484,2336.8915608208044,0.45081967213114754,420,4.899204883141916,12451,-5.271020897437813,1.5,0.5,2.25,7.0,30
-3065.698335258232,-107.8448213672079,-13.062388427100279,3109.761119155155,0.43256578947368424,420,4.883141916311943,12451,-7.299281750614838,1.5,0.5,2.25,9.0,5
-3053.8287769238814,-107.42727526244158,-13.00924334815945,3097.8915608208044,0.4344262295081967,420,4.899204883141916,12451,-7.271020897437813,1.5,0.5,2.25,9.0,10
-3053.8287769238814,-107.42727526244158,-13.00924334815945,3097.8915608208044,0.4344262295081967,420,4.899204883141916,12451,-7.271020897437813,1.5,0.5,2.25,9.0,20
-3053.8287769238814,-107.42727526244158,-13.00924334815945,3097.8915608208044,0.4344262295081967,420,4.899204883141916,12451,-7.271020897437813,1.5,0.5,2.25,9.0,30
-3485.698335258232,-122.61953825741753,-14.728330055634645,3493.16603013681,0.4292763157894737,420,4.883141916311943,12451,-8.299281750614838,1.5,0.5,2.25,10.0,5
